1	9	42
2	7	42
3	5	42
4	4	42
5	4	42
6	4	42
7	3	42
8	4	42
9	4	42
10	4	42
11	5	42
12	5	42
13	6	42
14	6	42
15	6	21
16	7	21
17	7	22
18	7	22
19	8	22
20	8	22
21	8	22
22	8	23
23	8	23
24	9	23
25	9	23
26	9	23
27	9	23
28	9	23
29	9	23
30	9	24
31	9	24
32	10	24
33	10	24
34	10	24
35	10	24
36	10	24
37	10	24
38	10	24
39	9	24
40	9	24
41	9	23
42	9	23
43	9	23
44	8	23
45	8	23
46	8	22
47	7	22
48	6	22
49	5	22
50	4	21
51	3	21
52	1	20
53	1	20
54	1	19
55	1	19
56	1	18
57	1	17
58	1	16
59	1	15
60	1	14
61	1	13
62	1	12
63	1	10
64	1	8
65	1	5
